,SD,SGG,NAME_AD,CODE,CODE_AD,ALL,0_4,5_9,10_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89,90_94,95_99,100_,YEAR
2034,충청북도,괴산군,소수면,3336039,4376040000,2082.0,27.0,23.0,25.0,40.0,84.0,64.0,65.0,67.0,82.0,104.0,155.0,275.0,305.0,211.0,178.0,165.0,115.0,66.0,24.0,4.0,3.0,2018
2035,충청북도,괴산군,불정면,3336040,4376041000,2885.0,37.0,48.0,55.0,84.0,100.0,87.0,88.0,85.0,88.0,169.0,263.0,330.0,372.0,282.0,240.0,244.0,195.0,84.0,21.0,10.0,3.0,2018
2036,충청북도,음성군,음성읍,3337011,4377025000,17766.0,459.0,657.0,695.0,937.0,1027.0,862.0,804.0,995.0,1108.0,1513.0,1547.0,1824.0,1604.0,1077.0,876.0,839.0,556.0,278.0,77.0,26.0,5.0,2018
2037,충청북도,음성군,금왕읍,3337012,4377025300,21039.0,710.0,945.0,991.0,1267.0,1267.0,1099.0,993.0,1440.0,1698.0,2024.0,1975.0,1972.0,1472.0,921.0,702.0,750.0,468.0,241.0,69.0,20.0,15.0,2018
2038,충청북도,음성군,소이면,3337031,4377031000,3061.0,19.0,46.0,64.0,75.0,115.0,104.0,92.0,91.0,107.0,172.0,236.0,352.0,357.0,281.0,280.0,285.0,239.0,108.0,30.0,5.0,3.0,2018
2039,충청북도,음성군,원남면,3337032,4377032000,3101.0,39.0,43.0,47.0,49.0,108.0,121.0,96.0,90.0,111.0,176.0,230.0,351.0,414.0,296.0,281.0,264.0,221.0,115.0,41.0,6.0,2.0,2018
2040,충청북도,음성군,맹동면,3337033,4377033000,12988.0,917.0,848.0,554.0,367.0,460.0,915.0,1163.0,1405.0,1123.0,966.0,869.0,945.0,790.0,533.0,357.0,374.0,224.0,103.0,48.0,11.0,16.0,2018
2041,충청북도,음성군,대소면,3337034,4377034000,15427.0,541.0,755.0,758.0,948.0,898.0,850.0,766.0,1137.0,1298.0,1613.0,1552.0,1367.0,1021.0,553.0,450.0,429.0,310.0,124.0,50.0,6.0,1.0,2018
2042,충청북도,음성군,삼성면,3337035,4377035000,7371.0,141.0,195.0,224.0,327.0,371.0,317.0,289.0,394.0,453.0,563.0,777.0,870.0,783.0,476.0,365.0,383.0,256.0,140.0,36.0,8.0,3.0,2018
2043,충청북도,음성군,생극면,3337036,4377036000,4672.0,94.0,128.0,92.0,161.0,222.0,184.0,173.0,203.0,220.0,328.0,404.0,557.0,528.0,374.0,297.0,298.0,228.0,123.0,43.0,9.0,6.0,2018
2044,충청북도,음성군,감곡면,3337037,4377037000,10405.0,278.0,290.0,324.0,539.0,609.0,496.0,444.0,574.0,615.0,778.0,972.0,1158.0,1036.0,681.0,524.0,485.0,359.0,150.0,72.0,18.0,3.0,2018
2045,충청북도,단양군,단양읍,3338011,4380025000,10988.0,312.0,414.0,477.0,608.0,682.0,512.0,497.0,676.0,686.0,950.0,988.0,1078.0,993.0,617.0,512.0,476.0,311.0,141.0,39.0,17.0,2.0,2018
2046,충청북도,단양군,매포읍,3338012,4380025300,5839.0,139.0,184.0,219.0,256.0,327.0,274.0,210.0,311.0,345.0,473.0,491.0,557.0,532.0,416.0,370.0,388.0,225.0,90.0,25.0,6.0,1.0,2018
2047,충청북도,단양군,대강면,3338032,4380031000,2523.0,26.0,29.0,44.0,81.0,77.0,65.0,56.0,59.0,88.0,133.0,231.0,331.0,352.0,237.0,206.0,240.0,155.0,71.0,23.0,12.0,7.0,2018
2048,충청북도,단양군,가곡면,3338033,4380032000,2155.0,26.0,37.0,92.0,58.0,68.0,62.0,48.0,68.0,76.0,140.0,193.0,255.0,302.0,198.0,188.0,176.0,114.0,35.0,15.0,2.0,2.0,2018
2049,충청북도,단양군,영춘면,3338034,4380033000,3410.0,39.0,61.0,99.0,90.0,102.0,82.0,82.0,114.0,151.0,249.0,310.0,436.0,426.0,323.0,267.0,283.0,182.0,83.0,24.0,4.0,3.0,2018
2050,충청북도,단양군,어상천면,3338035,4380034000,1949.0,25.0,27.0,35.0,61.0,57.0,39.0,42.0,54.0,63.0,123.0,161.0,290.0,285.0,182.0,157.0,174.0,106.0,48.0,15.0,2.0,3.0,2018
2051,충청북도,단양군,적성면,3338036,4380035000,1560.0,10.0,13.0,18.0,27.0,40.0,51.0,38.0,45.0,61.0,91.0,118.0,208.0,238.0,158.0,141.0,119.0,112.0,54.0,14.0,4.0,0.0,2018
2052,충청북도,단양군,단성면,3338031,4380036000,1831.0,12.0,32.0,27.0,97.0,76.0,55.0,51.0,47.0,57.0,111.0,151.0,259.0,257.0,150.0,148.0,128.0,103.0,46.0,15.0,3.0,6.0,2018
2053,충청남도,천안시동남구,목천읍,3401111,4413125000,24931.0,951.0,1290.0,1451.0,1697.0,1553.0,1174.0,1169.0,1911.0,2251.0,2587.0,2206.0,1957.0,1426.0,924.0,795.0,674.0,553.0,262.0,72.0,28.0,0.0,2018
2054,충청남도,천안시동남구,풍세면,3401131,4413131000,4295.0,90.0,101.0,121.0,143.0,199.0,231.0,184.0,208.0,196.0,271.0,364.0,520.0,478.0,340.0,228.0,257.0,210.0,104.0,38.0,11.0,1.0,2018
2055,충청남도,천안시동남구,광덕면,3401132,4413132000,4377.0,54.0,71.0,93.0,146.0,203.0,214.0,167.0,181.0,208.0,270.0,378.0,561.0,505.0,361.0,291.0,269.0,227.0,128.0,34.0,13.0,3.0,2018
2056,충청남도,천안시동남구,북면,3401133,4413133000,4589.0,61.0,102.0,122.0,177.0,240.0,210.0,155.0,242.0,244.0,360.0,461.0,575.0,448.0,324.0,258.0,242.0,228.0,103.0,28.0,8.0,1.0,2018
2057,충청남도,천안시동남구,성남면,3401134,4413134000,3416.0,36.0,67.0,88.0,127.0,164.0,136.0,86.0,138.0,154.0,258.0,272.0,408.0,410.0,305.0,228.0,227.0,177.0,100.0,23.0,9.0,3.0,2018
2058,충청남도,천안시동남구,수신면,3401135,4413135000,2388.0,23.0,46.0,44.0,59.0,122.0,120.0,99.0,95.0,119.0,144.0,191.0,272.0,280.0,194.0,154.0,177.0,157.0,65.0,20.0,5.0,2.0,2018
2059,충청남도,천안시동남구,병천면,3401136,4413136000,6353.0,140.0,188.0,164.0,236.0,406.0,402.0,291.0,350.0,363.0,482.0,567.0,653.0,612.0,403.0,323.0,307.0,253.0,143.0,44.0,17.0,9.0,2018
2060,충청남도,천안시동남구,동면,3401137,4413137000,2197.0,5.0,23.0,30.0,68.0,70.0,83.0,39.0,62.0,93.0,125.0,205.0,293.0,235.0,209.0,186.0,190.0,151.0,86.0,29.0,13.0,2.0,2018
2061,충청남도,천안시동남구,중앙동,3401151,4413151000,5659.0,83.0,98.0,136.0,209.0,286.0,287.0,244.0,278.0,309.0,458.0,499.0,672.0,607.0,472.0,387.0,321.0,187.0,85.0,24.0,7.0,10.0,2018
2062,충청남도,천안시동남구,문성동,3401152,4413152000,4057.0,51.0,58.0,91.0,153.0,263.0,296.0,224.0,256.0,256.0,318.0,357.0,472.0,403.0,284.0,221.0,166.0,114.0,51.0,13.0,7.0,3.0,2018
2063,충청남도,천안시동남구,원성1동,3401153,4413153000,9025.0,187.0,261.0,316.0,475.0,616.0,558.0,398.0,556.0,587.0,765.0,885.0,974.0,762.0,554.0,414.0,316.0,239.0,101.0,40.0,14.0,7.0,2018
2064,충청남도,천안시동남구,원성2동,3401154,4413154000,10245.0,163.0,236.0,338.0,514.0,691.0,675.0,497.0,576.0,652.0,925.0,990.0,1049.0,881.0,624.0,493.0,453.0,301.0,135.0,34.0,12.0,6.0,2018
2065,충청남도,천안시동남구,봉명동,3401155,4413155000,17863.0,544.0,589.0,636.0,936.0,1402.0,1478.0,1156.0,1332.0,1366.0,1647.0,1656.0,1645.0,1269.0,756.0,551.0,424.0,276.0,126.0,50.0,15.0,9.0,2018
2066,충청남도,천안시동남구,일봉동,3401156,4413156000,25248.0,935.0,1776.0,1705.0,1650.0,1758.0,1347.0,1127.0,2054.0,2264.0,2435.0,2170.0,1973.0,1434.0,863.0,663.0,545.0,325.0,148.0,61.0,9.0,6.0,2018
2067,충청남도,천안시동남구,신방동,3401157,4413157000,45603.0,2412.0,3117.0,3090.0,3098.0,3125.0,3012.0,3222.0,4647.0,4598.0,4457.0,3556.0,2817.0,1630.0,969.0,594.0,561.0,388.0,213.0,78.0,17.0,2.0,2018
2068,충청남도,천안시동남구,청룡동,3401158,4413158000,51972.0,2691.0,3314.0,3343.0,3529.0,3480.0,3137.0,3334.0,4876.0,4697.0,4826.0,4029.0,3608.0,2578.0,1549.0,1084.0,865.0,555.0,301.0,128.0,40.0,8.0,2018
2069,충청남도,천안시동남구,신안동,3401159,4413159000,35760.0,1498.0,1335.0,1138.0,1806.0,3585.0,3599.0,2904.0,2898.0,2354.0,2768.0,2927.0,3084.0,2217.0,1350.0,878.0,671.0,463.0,200.0,56.0,23.0,6.0,2018
2070,충청남도,천안시서북구,성환읍,3401211,4413325000,26347.0,664.0,1055.0,1179.0,1482.0,1702.0,1291.0,1114.0,1719.0,1967.0,2361.0,2199.0,2338.0,2070.0,1470.0,1296.0,1146.0,782.0,341.0,120.0,25.0,26.0,2018
2071,충청남도,천안시서북구,성거읍,3401212,4413325300,22095.0,1001.0,1250.0,1222.0,1268.0,1338.0,1229.0,1363.0,2080.0,2035.0,2119.0,1813.0,1635.0,1234.0,800.0,596.0,528.0,354.0,153.0,58.0,17.0,2.0,2018
2072,충청남도,천안시서북구,직산읍,3401213,4413325600,19122.0,627.0,835.0,955.0,1083.0,1270.0,1146.0,1147.0,1641.0,1629.0,1850.0,1685.0,1634.0,1170.0,718.0,602.0,539.0,355.0,168.0,53.0,12.0,3.0,2018
2073,충청남도,천안시서북구,입장면,3401231,4413331000,9114.0,146.0,237.0,292.0,429.0,541.0,498.0,381.0,449.0,549.0,741.0,901.0,969.0,863.0,588.0,502.0,477.0,328.0,147.0,50.0,13.0,13.0,2018
2074,충청남도,천안시서북구,성정1동,3401251,4413351000,16471.0,412.0,435.0,547.0,706.0,1208.0,1360.0,1198.0,1174.0,1162.0,1507.0,1542.0,1634.0,1203.0,794.0,627.0,504.0,291.0,123.0,31.0,8.0,5.0,2018
2075,충청남도,천안시서북구,성정2동,3401252,4413352000,25592.0,621.0,600.0,647.0,935.0,2331.0,3966.0,3217.0,2460.0,1832.0,1993.0,1866.0,1752.0,1340.0,726.0,508.0,386.0,229.0,121.0,47.0,9.0,6.0,2018
2076,충청남도,천안시서북구,쌍용1동,3401253,4413353000,14544.0,480.0,520.0,575.0,845.0,1257.0,1368.0,1042.0,1020.0,914.0,1174.0,1266.0,1416.0,1068.0,578.0,381.0,310.0,189.0,95.0,37.0,6.0,3.0,2018
2077,충청남도,천안시서북구,쌍용2동,3401254,4413354000,39379.0,1818.0,2232.0,2488.0,3087.0,3267.0,2890.0,2574.0,3271.0,3296.0,3884.0,3582.0,2918.0,1594.0,854.0,589.0,472.0,338.0,159.0,48.0,15.0,3.0,2018
2078,충청남도,천안시서북구,쌍용3동,3401255,4413355000,19888.0,848.0,965.0,1188.0,1524.0,1519.0,1290.0,1148.0,1560.0,1579.0,1975.0,1837.0,1605.0,964.0,546.0,447.0,384.0,304.0,139.0,54.0,10.0,2.0,2018
2079,충청남도,천안시서북구,백석동,3401258,4413356000,40919.0,2806.0,3488.0,2877.0,2826.0,2655.0,2532.0,3066.0,4644.0,3866.0,3679.0,2982.0,2281.0,1329.0,654.0,468.0,346.0,242.0,116.0,47.0,14.0,1.0,2018
2080,충청남도,천안시서북구,불당동,3401259,4413356500,63880.0,4980.0,5368.0,4579.0,4408.0,3792.0,3984.0,6060.0,7822.0,6432.0,6269.0,4322.0,2744.0,1283.0,639.0,415.0,363.0,252.0,114.0,44.0,9.0,1.0,2018
2081,충청남도,천안시서북구,부성1동,3401260,4413358000,39461.0,1884.0,1773.0,1679.0,2254.0,3941.0,4469.0,3969.0,3833.0,3136.0,3452.0,2980.0,2389.0,1357.0,773.0,541.0,476.0,332.0,151.0,54.0,13.0,5.0,2018
2082,충청남도,천안시서북구,부성2동,3401261,4413359000,51285.0,5003.0,3507.0,2217.0,2386.0,3105.0,4966.0,7457.0,7154.0,4069.0,3572.0,2826.0,2166.0,1208.0,606.0,362.0,302.0,217.0,114.0,42.0,4.0,2.0,2018
2083,충청남도,공주시,유구읍,3402011,4415025000,7899.0,113.0,205.0,210.0,282.0,338.0,286.0,246.0,350.0,392.0,485.0,607.0,952.0,893.0,693.0,545.0,570.0,442.0,211.0,54.0,19.0,6.0,2018
2084,충청남도,공주시,이인면,3402031,4415031000,3466.0,52.0,61.0,51.0,94.0,150.0,145.0,118.0,127.0,107.0,181.0,291.0,401.0,382.0,309.0,277.0,284.0,231.0,149.0,43.0,9.0,4.0,2018
2085,충청남도,공주시,탄천면,3402032,4415032000,3127.0,40.0,53.0,65.0,89.0,112.0,122.0,104.0,98.0,93.0,161.0,223.0,330.0,355.0,295.0,255.0,283.0,249.0,141.0,45.0,12.0,2.0,2018
2086,충청남도,공주시,계룡면,3402033,4415033000,5842.0,81.0,129.0,136.0,192.0,242.0,189.0,167.0,202.0,251.0,333.0,485.0,650.0,729.0,557.0,415.0,456.0,376.0,179.0,57.0,11.0,5.0,2018
2087,충청남도,공주시,반포면,3402034,4415034000,4440.0,73.0,122.0,88.0,144.0,219.0,198.0,152.0,227.0,215.0,350.0,453.0,585.0,506.0,356.0,220.0,250.0,162.0,78.0,31.0,10.0,1.0,2018
2088,충청남도,공주시,의당면,3402036,4415036000,4884.0,101.0,151.0,194.0,254.0,269.0,229.0,207.0,234.0,310.0,383.0,430.0,540.0,428.0,311.0,231.0,256.0,196.0,116.0,32.0,11.0,1.0,2018
2089,충청남도,공주시,정안면,3402037,4415037000,4852.0,60.0,89.0,111.0,138.0,178.0,177.0,145.0,168.0,213.0,261.0,355.0,566.0,573.0,433.0,355.0,387.0,358.0,214.0,51.0,18.0,2.0,2018
2090,충청남도,공주시,우성면,3402038,4415038000,5596.0,85.0,112.0,158.0,185.0,272.0,224.0,180.0,229.0,257.0,394.0,450.0,597.0,576.0,469.0,375.0,426.0,360.0,179.0,52.0,13.0,3.0,2018
2091,충청남도,공주시,사곡면,3402039,4415039000,3076.0,38.0,66.0,81.0,75.0,130.0,92.0,84.0,90.0,116.0,206.0,240.0,321.0,330.0,295.0,240.0,286.0,245.0,101.0,24.0,13.0,3.0,2018
2092,충청남도,공주시,신풍면,3402040,4415040000,3338.0,34.0,52.0,39.0,62.0,116.0,95.0,97.0,121.0,149.0,205.0,271.0,422.0,456.0,329.0,253.0,265.0,195.0,127.0,37.0,12.0,1.0,2018
2093,충청남도,공주시,중학동,3402051,4415051000,4949.0,82.0,113.0,164.0,246.0,385.0,269.0,207.0,251.0,269.0,381.0,404.0,459.0,438.0,346.0,305.0,295.0,186.0,95.0,42.0,9.0,3.0,2018
2094,충청남도,공주시,웅진동,3402058,4415054000,8585.0,232.0,247.0,347.0,507.0,563.0,472.0,402.0,508.0,563.0,685.0,667.0,823.0,752.0,536.0,409.0,426.0,254.0,134.0,42.0,12.0,4.0,2018
2095,충청남도,공주시,금학동,3402055,4415055000,5691.0,153.0,255.0,267.0,359.0,560.0,288.0,236.0,339.0,382.0,472.0,416.0,500.0,468.0,296.0,207.0,226.0,140.0,97.0,19.0,9.0,2.0,2018
2096,충청남도,공주시,옥룡동,3402056,4415056000,8619.0,174.0,251.0,253.0,409.0,555.0,479.0,347.0,485.0,499.0,646.0,764.0,920.0,835.0,538.0,499.0,472.0,289.0,145.0,42.0,11.0,6.0,2018
2097,충청남도,공주시,신관동,3402057,4415057000,19915.0,773.0,867.0,984.0,1328.0,1851.0,1408.0,1223.0,1392.0,1503.0,1727.0,1669.0,1594.0,1211.0,732.0,584.0,474.0,356.0,185.0,41.0,9.0,4.0,2018
2098,충청남도,공주시,월송동,3402059,4415059000,13302.0,647.0,915.0,794.0,906.0,1026.0,735.0,757.0,1092.0,1021.0,1206.0,1064.0,966.0,675.0,445.0,320.0,295.0,245.0,144.0,37.0,11.0,1.0,2018
2099,충청남도,보령시,웅천읍,3403011,4418025000,6595.0,70.0,127.0,139.0,240.0,296.0,248.0,219.0,242.0,283.0,416.0,539.0,706.0,800.0,621.0,489.0,508.0,376.0,183.0,71.0,19.0,3.0,2018
2100,충청남도,보령시,주포면,3403031,4418031000,1669.0,20.0,35.0,31.0,90.0,114.0,61.0,44.0,64.0,77.0,105.0,120.0,188.0,185.0,158.0,125.0,98.0,88.0,47.0,17.0,2.0,0.0,2018
2101,충청남도,보령시,오천면,3403033,4418032000,2263.0,24.0,34.0,56.0,92.0,94.0,59.0,68.0,99.0,119.0,159.0,165.0,260.0,247.0,220.0,182.0,162.0,129.0,63.0,26.0,4.0,1.0,2018
2102,충청남도,보령시,천북면,3403034,4418033000,3751.0,57.0,75.0,80.0,132.0,156.0,141.0,109.0,145.0,167.0,206.0,278.0,426.0,426.0,350.0,278.0,290.0,256.0,126.0,41.0,12.0,0.0,2018
2103,충청남도,보령시,청소면,3403035,4418034000,2774.0,40.0,40.0,49.0,74.0,98.0,91.0,80.0,86.0,95.0,155.0,189.0,268.0,297.0,267.0,247.0,289.0,240.0,119.0,42.0,8.0,0.0,2018
2104,충청남도,보령시,청라면,3403036,4418035000,4068.0,57.0,95.0,99.0,151.0,176.0,116.0,114.0,146.0,199.0,225.0,316.0,419.0,453.0,385.0,325.0,327.0,280.0,130.0,38.0,16.0,1.0,2018
2105,충청남도,보령시,남포면,3403037,4418036000,5411.0,79.0,102.0,105.0,195.0,256.0,209.0,155.0,201.0,224.0,317.0,469.0,590.0,599.0,506.0,402.0,416.0,308.0,189.0,55.0,26.0,8.0,2018
2106,충청남도,보령시,주산면,3403038,4418038000,2585.0,29.0,38.0,54.0,56.0,86.0,47.0,85.0,75.0,93.0,141.0,149.0,244.0,298.0,245.0,254.0,295.0,229.0,120.0,37.0,8.0,2.0,2018
2107,충청남도,보령시,미산면,3403039,4418039000,1879.0,24.0,38.0,33.0,56.0,63.0,53.0,52.0,63.0,77.0,89.0,133.0,193.0,203.0,190.0,160.0,197.0,146.0,79.0,24.0,6.0,0.0,2018
2108,충청남도,보령시,성주면,3403040,4418040000,2427.0,35.0,47.0,63.0,79.0,114.0,99.0,83.0,109.0,122.0,160.0,214.0,282.0,275.0,209.0,196.0,170.0,108.0,37.0,16.0,5.0,4.0,2018
2109,충청남도,보령시,주교면,3403032,4418041000,5505.0,104.0,109.0,147.0,254.0,303.0,229.0,190.0,276.0,311.0,452.0,468.0,551.0,578.0,401.0,359.0,346.0,246.0,137.0,34.0,8.0,2.0,2018
2110,충청남도,보령시,대천1동,3403051,4418051500,15801.0,623.0,802.0,821.0,961.0,1025.0,817.0,835.0,1090.0,1162.0,1398.0,1323.0,1360.0,1080.0,825.0,624.0,500.0,341.0,147.0,53.0,8.0,6.0,2018
2111,충청남도,보령시,대천2동,3403052,4418052500,7476.0,297.0,323.0,359.0,397.0,440.0,404.0,384.0,516.0,568.0,672.0,581.0,617.0,529.0,392.0,347.0,315.0,217.0,82.0,26.0,7.0,3.0,2018
2112,충청남도,보령시,대천3동,3403053,4418053500,17503.0,855.0,1119.0,1045.0,1085.0,1114.0,943.0,1111.0,1663.0,1557.0,1538.0,1352.0,1278.0,977.0,636.0,460.0,373.0,247.0,105.0,31.0,10.0,4.0,2018
2113,충청남도,보령시,대천4동,3403054,4418054500,12594.0,470.0,689.0,766.0,796.0,817.0,567.0,550.0,914.0,1015.0,1187.0,1072.0,1009.0,875.0,587.0,457.0,382.0,284.0,100.0,36.0,13.0,8.0,2018
2114,충청남도,보령시,대천5동,3403056,4418056500,6765.0,153.0,153.0,189.0,239.0,303.0,282.0,307.0,372.0,358.0,481.0,603.0,821.0,731.0,557.0,435.0,362.0,257.0,113.0,37.0,11.0,1.0,2018
2115,충청남도,아산시,염치읍,3404011,4420025000,6904.0,190.0,277.0,263.0,266.0,342.0,315.0,313.0,465.0,425.0,530.0,544.0,687.0,622.0,411.0,372.0,364.0,322.0,130.0,53.0,11.0,2.0,2018
2116,충청남도,아산시,배방읍,3404012,4420025300,70162.0,4632.0,5190.0,4476.0,4229.0,3873.0,4638.0,5911.0,8017.0,6690.0,6325.0,4640.0,3767.0,2631.0,1654.0,1251.0,1067.0,678.0,355.0,101.0,27.0,10.0,2018
2117,충청남도,아산시,송악면,3404031,4420031000,4301.0,54.0,217.0,184.0,169.0,164.0,161.0,117.0,186.0,301.0,340.0,334.0,443.0,399.0,319.0,287.0,259.0,210.0,111.0,32.0,11.0,3.0,2018
2118,충청남도,아산시,탕정면,3404033,4420033000,20649.0,1468.0,1933.0,1439.0,1220.0,1030.0,1542.0,1673.0,2850.0,2107.0,1783.0,1104.0,783.0,507.0,349.0,256.0,267.0,190.0,104.0,30.0,14.0,0.0,2018
2119,충청남도,아산시,음봉면,3404034,4420035000,19628.0,1517.0,1381.0,889.0,760.0,855.0,1086.0,1838.0,2300.0,1708.0,1421.0,1272.0,1343.0,1095.0,682.0,469.0,443.0,316.0,178.0,59.0,15.0,1.0,2018
2120,충청남도,아산시,둔포면,3404035,4420036000,20471.0,1371.0,1094.0,758.0,573.0,929.0,1588.0,2081.0,2450.0,1538.0,1547.0,1386.0,1499.0,1169.0,728.0,557.0,542.0,376.0,206.0,59.0,18.0,2.0,2018
2121,충청남도,아산시,영인면,3404036,4420037000,5855.0,69.0,101.0,140.0,207.0,256.0,259.0,210.0,226.0,280.0,367.0,479.0,709.0,645.0,466.0,405.0,451.0,327.0,184.0,54.0,16.0,4.0,2018
2122,충청남도,아산시,인주면,3404037,4420038000,6928.0,157.0,226.0,206.0,255.0,280.0,360.0,325.0,489.0,467.0,560.0,639.0,704.0,613.0,405.0,371.0,328.0,333.0,160.0,38.0,8.0,4.0,2018
2123,충청남도,아산시,선장면,3404038,4420039000,3390.0,29.0,47.0,72.0,92.0,121.0,119.0,94.0,116.0,147.0,187.0,252.0,357.0,399.0,345.0,279.0,295.0,263.0,131.0,27.0,11.0,7.0,2018
2124,충청남도,아산시,도고면,3404039,4420040000,4597.0,51.0,85.0,87.0,128.0,220.0,186.0,163.0,177.0,194.0,285.0,388.0,504.0,507.0,393.0,344.0,403.0,318.0,130.0,29.0,2.0,3.0,2018
2125,충청남도,아산시,신창면,3404040,4420041000,21032.0,925.0,1172.0,1038.0,1135.0,1383.0,1069.0,1193.0,1845.0,1752.0,1877.0,1618.0,1607.0,1241.0,951.0,747.0,704.0,491.0,199.0,70.0,9.0,6.0,2018
2126,충청남도,아산시,온양1동,3404051,4420057000,9824.0,603.0,416.0,365.0,375.0,492.0,731.0,902.0,1031.0,722.0,750.0,689.0,696.0,620.0,442.0,343.0,297.0,201.0,96.0,29.0,14.0,10.0,2018
2127,충청남도,아산시,온양2동,3404052,4420058000,7299.0,116.0,206.0,258.0,399.0,597.0,439.0,264.0,357.0,405.0,715.0,736.0,773.0,621.0,429.0,326.0,345.0,175.0,94.0,26.0,7.0,11.0,2018
2128,충청남도,아산시,온양3동,3404053,4420059000,37459.0,2035.0,2721.0,2428.0,2441.0,2440.0,2048.0,2374.0,3780.0,3380.0,3444.0,2708.0,2329.0,1725.0,1077.0,962.0,729.0,504.0,237.0,69.0,20.0,8.0,2018
2129,충청남도,아산시,온양4동,3404054,4420060000,18540.0,695.0,1047.0,1209.0,1353.0,1221.0,867.0,917.0,1497.0,1668.0,1880.0,1529.0,1390.0,994.0,697.0,556.0,468.0,333.0,156.0,43.0,12.0,8.0,2018
2130,충청남도,아산시,온양5동,3404055,4420061000,26548.0,1294.0,1595.0,1500.0,1702.0,1930.0,1740.0,1837.0,2587.0,2303.0,2444.0,2077.0,1706.0,1189.0,821.0,660.0,585.0,357.0,145.0,53.0,14.0,9.0,2018
2131,충청남도,아산시,온양6동,3404056,4420062000,29235.0,1729.0,2009.0,1869.0,1733.0,1569.0,1449.0,1925.0,2869.0,2844.0,2627.0,2164.0,1857.0,1365.0,979.0,754.0,700.0,524.0,194.0,52.0,16.0,7.0,2018
2132,충청남도,서산시,대산읍,3405011,4421025000,14180.0,451.0,430.0,521.0,805.0,924.0,1002.0,805.0,751.0,871.0,1385.0,1483.0,1479.0,1002.0,635.0,484.0,438.0,408.0,219.0,68.0,16.0,3.0,2018
2133,충청남도,서산시,인지면,3405031,4421031000,7593.0,283.0,340.0,380.0,417.0,399.0,301.0,294.0,498.0,539.0,675.0,634.0,627.0,494.0,449.0,330.0,382.0,295.0,187.0,50.0,16.0,3.0,2018
2134,충청남도,서산시,부석면,3405032,4421032000,5528.0,49.0,94.0,97.0,163.0,197.0,166.0,134.0,191.0,237.0,296.0,419.0,569.0,641.0,608.0,484.0,485.0,416.0,210.0,58.0,13.0,1.0,2018
2135,충청남도,서산시,팔봉면,3405033,4421033000,3439.0,30.0,50.0,63.0,75.0,114.0,99.0,74.0,100.0,118.0,191.0,283.0,397.0,419.0,406.0,331.0,279.0,240.0,115.0,42.0,7.0,6.0,2018
2136,충청남도,서산시,지곡면,3405034,4421034000,8090.0,346.0,378.0,368.0,370.0,321.0,433.0,474.0,626.0,567.0,638.0,616.0,705.0,572.0,440.0,375.0,351.0,285.0,146.0,62.0,15.0,2.0,2018
2137,충청남도,서산시,성연면,3405035,4421036000,11611.0,1241.0,900.0,425.0,395.0,485.0,916.0,1404.0,1468.0,868.0,693.0,609.0,689.0,453.0,273.0,240.0,206.0,198.0,107.0,33.0,5.0,3.0,2018
2138,충청남도,서산시,음암면,3405036,4421037000,9844.0,294.0,387.0,406.0,470.0,527.0,427.0,423.0,616.0,710.0,842.0,802.0,888.0,776.0,573.0,456.0,535.0,424.0,200.0,64.0,21.0,3.0,2018
2139,충청남도,서산시,운산면,3405037,4421038000,5381.0,69.0,98.0,136.0,194.0,182.0,182.0,135.0,207.0,258.0,341.0,405.0,569.0,542.0,520.0,434.0,476.0,400.0,168.0,51.0,13.0,1.0,2018
2140,충청남도,서산시,해미면,3405038,4421039000,7797.0,118.0,190.0,206.0,330.0,511.0,378.0,250.0,337.0,403.0,568.0,661.0,778.0,707.0,638.0,532.0,565.0,371.0,182.0,53.0,14.0,5.0,2018
2141,충청남도,서산시,고북면,3405039,4421040000,6710.0,232.0,267.0,269.0,331.0,269.0,306.0,309.0,389.0,466.0,469.0,414.0,488.0,549.0,480.0,393.0,480.0,365.0,154.0,62.0,13.0,5.0,2018
2142,충청남도,서산시,부춘동,3405051,4421051000,19674.0,949.0,1080.0,1045.0,1195.0,1258.0,1331.0,1313.0,1718.0,1644.0,1770.0,1611.0,1502.0,1027.0,678.0,547.0,424.0,338.0,161.0,64.0,10.0,9.0,2018
2143,충청남도,서산시,동문1동,3405052,4421052500,18787.0,878.0,1032.0,1110.0,1394.0,1159.0,1005.0,1016.0,1521.0,1531.0,1827.0,1574.0,1394.0,1032.0,696.0,557.0,480.0,323.0,186.0,55.0,10.0,7.0,2018
2144,충청남도,서산시,동문2동,3405053,4421053500,9383.0,257.0,444.0,488.0,530.0,636.0,542.0,425.0,609.0,746.0,852.0,791.0,812.0,682.0,500.0,382.0,335.0,198.0,101.0,36.0,10.0,7.0,2018
2145,충청남도,서산시,수석동,3405054,4421054000,15905.0,648.0,897.0,981.0,1117.0,1006.0,951.0,874.0,1176.0,1370.0,1488.0,1250.0,1273.0,888.0,638.0,476.0,363.0,309.0,137.0,54.0,8.0,1.0,2018
2146,충청남도,서산시,석남동,3405055,4421055000,30240.0,1914.0,2170.0,2007.0,2045.0,1801.0,1716.0,2114.0,3052.0,2755.0,2721.0,2172.0,1802.0,1269.0,826.0,607.0,544.0,421.0,203.0,79.0,17.0,5.0,2018
